,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
49,50,336064.4383998588,1548.1520001776514,False,52,set,kuweka,False,0.3,-0.8452813621120822,0.3,-0.8452813621120822
50,51,342411.2062999048,inf,False,22,nini,what,True,0.4921874999999998,-0.7734308229189859,0.34765625,13.96068651599783
51,52,348139.5020997152,5291.594600304961,False,14,moja,one,True,0.5570312500000001,-0.7464166328686342,0.3882812499999999,-0.5961392375675452
52,53,356431.8931996823,5555.291800294071,False,50,tell,kuwaambia,False,0.39921875,-0.8692357673869539,0.3,-inf
53,54,363194.9995998293,2237.408199813217,True,20,neno,word,True,0.426171875,-0.8272323180120764,0.300390625,-0.7124028132545797
54,55,369630.5885999464,1597.2790000960229,False,14,one,moja,False,0.5589843750000001,-0.7118292133261154,0.3882812499999999,-0.3733345265656287
55,56,374722.02109964564,4490.118400193751,False,15,have,na,False,0.4937499999999999,-0.8178310988604978,0.3124999999999999,-0.5713543921064572
56,57,381099.66029971844,1158.8023002259433,True,2,I,mimi,False,0.34882812500000004,-0.8213095185024909,0.25078125000000007,11.090464482340431
57,58,384211.2890998833,2329.9127998761833,False,22,what,nini,False,0.5292968749999999,-0.7862081925016913,0.34765625,-0.5978893131199225
58,59,390006.571599748,1792.2193999402225,True,43,time,wakati,False,0.349609375,-0.8360880317694763,0.349609375,-0.8360880317694763
59,60,395241.96380004287,1555.194899905473,False,50,tell,kuwaambia,False,0.4308593749999999,-0.809711736817192,0.3,-inf
60,61,401122.7859999053,inf,True,15,na,have,True,0.5167968749999999,-0.8038385187253669,0.31289062499999987,-0.6400420926092679
61,62,405918.0029998533,inf,False,14,moja,one,True,0.6085937500000002,-0.8191052887887047,0.42617187499999987,-0.6002615693722827
62,63,412816.4286999963,2023.6005997285247,False,22,nini,what,True,0.57890625,-0.8212114950995295,0.348046875,-0.7155834537457534
63,64,416819.7424998507,1541.5063998661935,True,14,one,moja,False,0.6082031250000002,-0.694840346134236,0.42617187499999987,-0.3658342231035829
64,65,420262.8322998062,1849.098099861294,False,52,set,kuweka,False,0.349609375,-0.8799211746977172,0.349609375,-0.8799211746977172
65,66,424209.07459966844,2698.2044000178576,True,22,what,nini,False,0.5917968749999999,-0.685962613456164,0.348046875,-0.23642198232315373
66,67,429323.1092998758,4160.121900029481,True,15,have,na,False,0.52890625,-0.7904753705754024,0.31289062499999987,-0.3237047449554648
67,68,435876.0301000439,2960.348799824715,True,14,moja,one,True,0.6578125000000002,-0.7233373716633326,0.4757812499999998,18.701913078244914
68,69,440802.38100001594,1533.5694998502731,False,50,tell,kuwaambia,False,0.4312499999999999,-0.8355569463445834,0.3,-inf
69,70,445281.45190002397,2660.054599866271,True,14,one,moja,False,0.6683593750000003,-0.6624788395661446,0.4757812499999998,-0.4159173449023399
70,71,450014.5292999223,2573.799499776215,True,22,nini,what,True,0.5906249999999998,-0.8467969018308422,0.34843749999999996,-0.47324950365084645
71,72,454679.5999999158,1136.200999841094,False,14,moja,one,True,0.6687500000000003,-0.5819153402968844,0.5183593749999998,-0.5974532775906064
72,73,457934.10889990634,3051.7651997506623,True,20,word,neno,False,0.45078125,-0.8616260149565962,0.32421875,13.06194315423726
73,74,463104.42369990045,1019.9921997264028,True,15,na,have,True,0.528515625,-0.8087509068414686,0.3124999999999999,-0.4626259325600256
74,75,466185.46559987596,1173.2346997596326,True,14,one,moja,False,0.6683593750000003,-0.5821631002761992,0.5183593749999998,-0.5097332680075309
75,76,469568.3917999268,1630.1902998238804,True,22,what,nini,False,0.5902343749999999,-0.7305555198704708,0.34843749999999996,-0.2306958337586611
76,77,473399.43839982146,1522.675400134176,True,52,set,kuweka,False,0.34921875,-0.8154153075359806,0.34921875,-0.8154153075359803
77,78,479280.88909992954,1042.1747998334467,True,14,moja,one,True,0.6679687500000003,-0.5938516263057155,0.5179687499999999,19.45997890758278
78,79,483227.5455999188,inf,False,19,moto,hot,True,0.29999999999999993,-0.8296003643484758,0.287109375,-1.2930947603332852
79,80,499163.4863000363,2777.78339991346,True,22,nini,what,True,0.6148437499999999,-0.7905150633227734,0.3980468749999999,-0.41315489902504754
80,81,504234.4964998774,1146.6620001010597,True,14,one,moja,False,0.6183593750000003,-0.7878238792365326,0.5179687499999999,-0.6535404731725628
81,82,507785.3838000447,1110.0003998726606,True,15,have,na,False,0.5281250000000001,-0.8301364343507103,0.3124999999999999,-0.3054773716245135
